ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
1449,37.33,35.26,"10.93,12.76,14.35,15.56,16.53,17.30,17.92,18.49,18.91,19.17,19.38,19.58,19.78,20.01,20.27,20.58,20.82,20.98,21.10,21.23,21.35,21.49,21.65,21.86,22.03,22.15,22.23,22.33,22.42,22.51,22.64,22.80,22.93,23.02,23.09,23.16,23.23,23.31,23.41,23.55,23.65,23.72,23.78,23.84,23.90,23.96,24.04,24.17,24.26,24.31,24.37,24.42,24.47,24.52,24.59,24.70,24.78,24.83,24.87,24.92,24.96,25.01,25.08,25.17","0.8755,0.8735,0.8552,0.7709","1.1582,1.0469,0.9033,0.8916,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,9,0","41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41"
1450,34.29,31.43,"10.71,12.46,14.02,15.23,16.16,16.89,17.44,17.86,18.24,18.50,18.69,18.87,19.07,19.30,19.53,19.84,20.06,20.22,20.33,20.44,20.57,20.70,20.85,21.02,21.17,21.28,21.36,21.44,21.53,21.63,21.74,21.87,21.98,22.07,22.13,22.20,22.26,22.34,22.43,22.54,22.63,22.69,22.75,22.80,22.86,22.91,23.00,23.10,23.17,23.23,23.27,23.31,23.36,23.42,23.48,23.57,23.64,23.69,23.73,23.76,23.80,23.85,23.91,23.99","0.8731,0.8695,0.8082,0.7037","1.3652,1.2432,1.1182,0.2732,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1451,29.70,27.95,"11.66,13.20,14.62,15.75,16.64,17.35,17.93,18.40,18.79,19.04,19.22,19.37,19.55,19.77,20.01,20.23,20.44,20.59,20.69,20.78,20.89,21.01,21.16,21.31,21.46,21.56,21.63,21.70,21.77,21.86,21.97,22.10,22.19,22.27,22.35,22.38,22.45,22.52,22.60,22.70,22.77,22.85,22.89,22.93,22.99,23.04,23.11,23.18,23.25,23.31,23.36,23.38,23.42,23.44,23.51,23.57,23.63,23.68,23.71,23.74,23.76,23.81,23.86,23.93","0.9922,0.9713,0.8008,0.7373","1.5156,1.4619,1.0215,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,32,33,34,33,33,33,33,33,32,33,33,33,33,33"
1452,59.25,44.74,"10.58,14.81,17.25,19.04,20.29,21.45,22.33,22.58,23.12,23.43,23.88,24.26,24.52,24.85,25.20,25.26,25.56,25.73,25.97,26.19,26.28,26.52,26.78,27.07,27.30,27.49,27.62,27.75,27.89,28.04,28.23,28.41,28.56,28.70,28.80,28.89,29.01,29.11,29.24,29.37,29.49,29.60,29.70,29.79,29.88,29.97,30.09,30.23,30.32,30.40,30.48,30.55,30.62,30.69,30.76,30.85,30.93,31.01,31.09,31.13,31.23,31.32,31.39,31.49","0.6270,0.6260,0.6259,0.6255","1.0420,1.0146,1.0049,0.9385,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,14","40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40"
1453,52.36,43.84,"11.59,15.79,17.98,19.62,21.05,22.33,23.48,24.54,25.11,25.38,25.63,25.90,26.13,26.37,26.70,27.19,27.48,27.64,27.78,27.94,28.08,28.22,28.42,28.75,28.94,29.05,29.15,29.26,29.36,29.45,29.60,29.86,30.03,30.13,30.24,30.34,30.44,30.53,30.66,30.87,31.02,31.12,31.22,31.32,31.41,31.49,31.61,31.79,31.93,32.03,32.12,32.21,32.30,32.38,32.48,32.65,32.76,32.86,32.95,33.04,33.11,33.19,33.29,33.45","0.5346,0.5342,0.5240,0.5112","1.2012,1.1699,0.9253,0.7046,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1454,55.68,41.93,"11.03,15.09,17.13,18.77,20.18,21.35,22.30,23.12,23.66,23.95,24.23,24.52,24.78,25.05,25.37,25.78,26.08,26.26,26.43,26.59,26.75,26.91,27.10,27.38,27.59,27.72,27.83,27.95,28.07,28.18,28.32,28.54,28.69,28.79,28.88,28.97,29.06,29.15,29.26,29.45,29.56,29.64,29.73,29.81,29.88,29.95,30.04,30.21,30.30,30.39,30.49,30.58,30.65,30.73,30.83,30.96,31.07,31.16,31.26,31.36,31.44,31.51,31.61,31.72","0.5103,0.5098,0.5021,0.5000","1.1973,1.1347,0.9883,0.6802,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,3,5","33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1455,54.75,38.77,"9.01,11.24,12.91,13.74,14.52,15.16,15.57,15.96,16.49,16.84,17.15,17.39,17.60,17.87,18.08,18.46,18.73,18.87,19.14,19.27,19.42,19.57,19.77,20.01,20.21,20.32,20.42,20.53,20.65,20.78,20.91,21.06,21.20,21.31,21.39,21.49,21.61,21.72,21.84,21.98,22.08,22.16,22.22,22.31,22.47,22.58,22.69,22.81,22.91,22.97,23.04,23.13,23.27,23.37,23.46,23.55,23.63,23.70,23.78,23.84,23.92,23.99,24.06,24.15","0.5464,0.5435,0.5431,0.5414","1.1113,1.0371,0.9419,0.9096,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,14","41,39,41,41,41,41,41,39,41,39,39,41,41,41,41,41,41,39,39,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,39,39,39,41,41,41,41,41,39,39,39,41,41,41,41,41,39,39,39,41,41"
1456,60.53,47.80,"11.83,16.69,19.06,21.21,22.88,24.30,25.45,26.36,26.90,27.26,27.57,27.84,28.16,28.40,28.75,29.26,29.53,29.73,29.99,30.23,30.46,30.66,30.89,31.17,31.39,31.57,31.76,31.92,32.06,32.18,32.34,32.48,32.66,32.68,32.70,32.72,32.74,32.89,33.04,33.23,33.42,33.50,33.60,33.61,33.61,33.62,33.76,33.78,33.78,33.72,33.99,34.11,34.19,34.27,34.38,34.52,34.61,34.68,34.78,34.87,34.95,35.03,35.48,35.61","0.4985,0.4984,0.4941,0.4931","1.0420,1.0264,0.9668,0.9649,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,4,4,4","33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,39,39,39,33,33,33,33,33,33,33,39,39,39,33,39,43,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1457,55.84,49.29,"10.20,15.95,19.30,20.88,22.27,23.55,24.56,25.25,26.08,26.53,26.96,27.37,27.69,27.99,28.35,28.66,29.06,29.30,29.55,29.78,29.98,30.16,30.37,30.62,30.89,31.05,31.22,31.38,31.54,31.67,31.85,32.04,32.23,32.35,32.47,32.60,32.71,32.81,32.94,33.09,33.24,33.33,33.43,33.54,33.63,33.72,33.82,33.95,34.07,34.15,34.24,34.33,34.41,34.49,34.58,34.71,34.81,34.88,34.96,35.04,35.12,35.18,35.28,35.39","0.6379,0.6377,0.6358,0.6323","1.0166,1.0108,1.0107,0.9619,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,1","40,50,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,50,40,40,40,40,40,40,40,50,50,40,40,40,40,40,40,50,40,40,40,40,40,40,40,50,40,40,40,40,40,40,40,50,40,40,40,40,40,40,40,50,40,40,40"
1458,40.42,35.69,"10.21,12.20,13.69,14.76,15.73,16.24,16.71,17.27,17.56,17.93,18.24,18.47,18.75,19.11,19.41,19.58,19.81,20.08,20.20,20.45,20.76,20.99,21.18,21.35,21.54,21.72,21.89,22.03,22.20,22.34,22.50,22.62,22.75,22.90,23.03,23.14,23.23,23.33,23.38,23.43,23.46,23.50,23.49,23.49,23.44,23.45,23.76,23.96,24.11,24.26,24.36,24.42,24.54,24.64,24.72,24.78,24.85,24.94,25.04,25.14,25.25,25.32,25.38,25.41","0.7910,0.7882,0.7745,0.7592","1.0537,1.0039,0.9775,0.9653,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,9,1","32,32,32,32,32,32,32,32,32,32,32,32,32,49,32,32,32,32,32,49,49,49,49,32,32,32,32,32,49,32,49,32,32,32,32,49,49,49,49,17,17,49,49,17,23,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,49"
1459,62.18,49.73,"10.03,16.34,18.59,20.16,21.71,23.02,24.00,24.69,25.45,25.93,26.28,26.59,26.91,27.29,27.67,28.03,28.40,28.67,28.88,29.06,29.26,29.49,29.72,29.99,30.23,30.44,30.58,30.71,30.85,31.01,31.19,31.35,31.58,31.72,31.82,31.93,32.04,32.17,32.33,32.49,32.64,32.77,32.86,32.94,33.01,33.13,33.25,33.39,33.52,33.63,33.71,33.77,33.85,33.95,34.06,34.17,34.29,34.38,34.45,34.50,34.57,34.66,34.75,34.85","0.5240,0.5238,0.5224,0.5190","1.0371,1.0244,1.0048,0.9336,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","56,40,56,56,40,56,40,40,40,40,40,40,56,40,40,56,40,40,56,40,40,40,40,56,40,40,40,40,40,40,40,56,40,40,56,40,40,40,40,56,56,40,40,40,40,56,40,40,40,56,40,56,40,40,40,56,40,40,56,40,40,40,40,40"
1460,28.85,27.54,"10.50,11.78,13.02,14.07,14.95,15.66,16.25,16.73,17.11,17.36,17.55,17.71,17.88,18.09,18.32,18.55,18.76,18.91,19.03,19.12,19.22,19.35,19.49,19.65,19.79,19.90,19.98,20.05,20.12,20.21,20.31,20.43,20.54,20.62,20.69,20.74,20.80,20.86,20.94,21.04,21.13,21.20,21.25,21.29,21.33,21.39,21.46,21.54,21.61,21.67,21.72,21.75,21.79,21.84,21.90,21.96,22.02,22.08,22.11,22.14,22.18,22.22,22.28,22.32","1.1796,1.1349,0.8773,0.8087","1.6426,1.5996,0.7573,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","1,1,1,1","25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25"
1461,59.98,46.65,"10.82,17.25,19.55,21.26,22.39,23.41,24.20,24.90,25.50,25.90,26.29,26.60,26.89,27.28,27.64,27.99,28.34,28.56,28.78,28.97,29.14,29.37,29.61,29.83,30.08,30.23,30.38,30.52,30.64,30.79,30.98,31.15,31.33,31.46,31.56,31.67,31.77,31.89,32.04,32.18,32.32,32.43,32.51,32.60,32.69,32.78,32.90,33.03,33.14,33.24,33.32,33.39,33.46,33.54,33.65,33.76,33.86,33.95,34.02,34.08,34.15,34.22,34.32,34.42","0.4839,0.4838,0.4805,0.4736","1.0381,1.0156,0.9863,0.9600,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","9,9,9,9","41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41,41"
1462,67.27,48.24,"10.81,15.72,19.08,20.46,21.78,22.76,23.52,24.20,24.91,25.35,25.69,26.00,26.24,26.48,26.82,27.13,27.50,27.82,28.06,28.29,28.45,28.58,28.78,28.91,29.31,29.53,29.69,29.81,29.93,30.03,30.18,30.37,30.57,30.60,30.72,30.83,30.93,31.02,31.15,31.18,31.35,31.57,31.67,31.78,31.84,31.92,32.04,32.17,32.29,32.37,32.45,32.55,32.61,32.67,32.75,32.80,32.93,33.03,33.12,33.20,33.41,33.50,33.61,33.73","0.5430,0.5430,0.5426,0.5416","1.0205,1.0078,0.9922,0.9790,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","13,4,13,4","33,47,33,33,33,33,33,33,47,47,33,33,33,33,33,33,33,47,47,47,33,33,33,33,33,47,47,33,33,33,33,33,33,31,47,47,33,33,33,33,33,33,33,47,33,47,33,33,47,47,47,47,47,47,33,33,33,33,33,47,33,33,33,33"
1463,27.38,28.07,"10.67,11.80,12.87,13.82,14.64,15.34,15.92,16.41,16.78,17.06,17.24,17.40,17.58,17.80,18.03,18.30,18.53,18.70,18.83,18.93,19.04,19.17,19.31,19.51,19.69,19.81,19.91,19.99,20.07,20.16,20.26,20.40,20.56,20.66,20.73,20.80,20.87,20.94,21.03,21.13,21.28,21.36,21.42,21.47,21.57,21.60,21.66,21.76,21.88,21.96,22.02,22.09,22.12,22.18,22.22,22.31,22.41,22.48,22.54,22.58,22.63,22.68,22.72,22.79","1.4160,1.3594,1.2248,0.0001","1.5801,1.5235,0.8955,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,12,5,5","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1465,52.05,47.50,"10.20,17.46,21.46,23.47,24.39,25.18,25.67,26.21,26.68,27.10,27.50,27.83,28.15,28.40,28.72,28.90,29.18,29.48,29.64,29.84,30.03,30.23,30.41,30.54,30.74,30.84,30.99,31.13,31.26,31.39,31.51,31.66,31.73,31.85,31.98,32.08,32.19,32.29,32.41,32.51,32.61,32.75,32.86,32.96,33.04,33.14,33.25,33.36,33.48,33.58,33.67,33.75,33.82,33.90,33.99,34.08,34.17,34.27,34.35,34.42,34.47,34.55,34.62,34.70","0.8390,0.8389,0.8387,0.8302","1.0478,1.0430,0.9629,0.9473,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","13,4,13,13","25,29,29,25,25,25,25,25,29,25,25,25,25,25,25,25,29,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25"
1466,46.09,37.17,"10.27,11.78,13.24,14.39,15.29,16.01,16.59,17.14,17.56,17.81,18.00,18.19,18.38,18.59,18.84,19.14,19.37,19.52,19.64,19.74,19.86,19.99,20.13,20.34,20.51,20.61,20.70,20.78,20.86,20.96,21.07,21.24,21.37,21.45,21.51,21.58,21.65,21.73,21.83,21.97,22.07,22.14,22.20,22.25,22.32,22.44,22.52,22.64,22.74,22.79,22.85,22.90,23.02,23.08,23.18,23.29,23.36,23.43,23.50,23.58,23.61,23.72,23.81,23.89","0.6548,0.6524,0.6420,0.6402","1.1357,1.0879,0.9731,0.8032,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,9","40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,25,25,40,40,25,40,40,25,25,40,40,25,40,25,25,25,40,25,25,40,25,25,25,40,25,25,40"
1467,42.83,34.62,"11.02,13.25,14.76,15.89,16.78,17.49,18.10,18.64,19.03,19.32,19.57,19.80,20.04,20.28,20.54,20.83,21.07,21.25,21.44,21.59,21.76,21.91,22.08,22.28,22.44,22.56,22.69,22.82,22.94,23.07,23.20,23.31,23.43,23.42,23.53,23.62,23.73,23.83,23.84,23.99,24.08,24.10,24.10,24.09,24.10,24.20,24.30,24.31,24.40,24.40,24.47,24.47,24.47,24.48,24.48,24.61,24.61,24.63,24.62,24.63,24.64,24.50,24.60,24.92","0.6855,0.6806,0.6679,0.6563","1.1719,1.0303,0.9463,0.8506,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,5,5,5","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,26,32,32,32,32,26,32,32,26,26,42,26,32,32,26,32,36,32,42,42,26,26,32,42,26,42,42,26,32,32,32"
