ue,C_AE,C_UE,C_BS_hist,lambda_UE,lambda_BS,ue_beams,bs_beams
661,46.08,37.08,"10.47,11.48,12.06,12.47,12.84,13.14,13.35,13.54,13.91,14.25,14.54,14.79,14.99,15.17,15.31,15.42,15.58,15.75,15.93,16.09,16.23,16.36,16.46,16.56,16.65,16.76,16.87,16.99,17.10,17.20,17.29,17.37,17.46,17.55,17.64,17.73,17.83,17.91,17.99,18.07,18.15,18.23,18.31,18.38,18.45,18.53,18.60,18.66,18.74,18.81,18.87,18.92,18.99,19.05,19.11,19.17,19.23,19.29,19.35,19.39,19.44,19.49,19.54,19.59","0.7490,0.7483,0.7447,0.7346","1.1045,0.9975,0.9619,0.9365,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","10,8,0,8","53,53,53,55,55,55,55,55,53,53,53,53,55,55,55,55,53,53,53,53,53,55,55,55,53,53,53,53,53,55,55,55,55,55,55,53,53,53,55,55,55,55,55,53,53,53,53,55,55,55,55,55,53,53,53,53,55,55,55,55,53,53,53,53"
662,46.00,37.08,"10.68,12.18,13.18,13.82,14.30,14.63,14.89,15.08,15.50,15.85,16.14,16.38,16.57,16.77,16.93,17.06,17.30,17.50,17.69,17.85,17.99,18.11,18.21,18.32,18.44,18.57,18.70,18.82,18.93,19.02,19.12,19.20,19.27,19.35,19.44,19.53,19.62,19.70,19.77,19.84,19.88,19.94,20.01,20.08,20.15,20.21,20.27,20.33,20.37,20.42,20.48,20.53,20.60,20.65,20.70,20.76,20.79,20.83,20.88,20.92,20.97,21.03,21.08,21.13","0.8170,0.8164,0.8146,0.7963","1.1094,1.0400,1.0225,0.8276,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,5,5,13","38,22,38,22,38,22,22,22,38,38,38,22,38,22,22,22,38,38,38,38,38,22,38,22,38,38,38,38,38,38,22,22,38,38,38,38,38,38,22,22,22,38,38,38,38,38,38,22,22,22,38,38,38,38,38,22,22,22,22,38,38,38,38,38"
663,44.83,38.09,"12.08,13.43,14.95,16.10,16.92,17.47,17.87,18.34,18.84,19.14,19.40,19.68,19.95,20.20,20.48,20.80,21.10,21.28,21.44,21.62,21.78,21.94,22.12,22.34,22.56,22.69,22.81,22.94,23.07,23.18,23.31,23.48,23.65,23.76,23.85,23.95,24.06,24.15,24.26,24.39,24.52,24.61,24.69,24.78,24.87,24.95,25.04,25.15,25.25,25.32,25.38,25.45,25.53,25.59,25.67,25.76,25.83,25.89,25.94,26.01,26.07,26.14,26.21,26.28","0.7577,0.7574,0.7519,0.7051","1.0693,1.0313,1.0019,0.8970,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,5,5,11","38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38"
664,66.71,51.61,"10.68,17.91,21.17,23.16,25.03,26.53,27.61,28.35,29.33,29.85,30.27,31.05,31.46,31.69,31.83,32.02,32.30,32.55,32.84,33.09,33.30,33.63,33.94,34.05,34.14,34.36,34.66,34.84,35.00,35.26,35.51,35.68,35.74,35.82,35.93,36.05,36.27,36.43,36.52,36.58,36.75,36.93,37.06,37.19,37.32,37.43,37.52,37.62,37.63,37.66,37.78,37.94,38.02,38.11,38.20,38.34,38.41,38.44,38.49,38.55,38.62,38.71,38.81,38.88","0.5210,0.5206,0.5205,0.5190","1.0087,1.0010,0.9955,0.9946,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,5,5,5","38,24,24,24,24,24,24,24,38,38,38,24,24,38,38,24,24,24,38,38,38,24,24,24,38,24,24,38,38,24,24,24,38,38,38,38,24,24,38,38,24,24,24,24,24,38,38,24,38,38,24,24,38,38,24,24,24,38,38,38,38,24,24,38"
665,66.06,51.57,"10.83,18.88,23.07,24.79,26.59,27.81,28.73,29.53,30.18,30.74,31.26,32.14,32.50,32.73,32.88,32.96,33.14,33.78,34.16,34.40,34.72,35.08,35.40,35.69,35.84,36.09,36.32,36.54,36.72,36.92,37.11,37.24,37.45,37.68,37.82,37.97,38.10,38.27,38.42,38.55,38.66,38.82,39.00,39.16,39.28,39.40,39.52,39.68,39.76,39.88,40.01,40.13,40.24,40.35,40.44,40.53,40.63,40.73,40.82,40.89,40.98,41.07,41.15,41.25","0.5889,0.5888,0.5888,0.5878","1.0078,1.0029,0.9975,0.9917,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","4,15,4,4","33,39,33,33,33,33,33,33,39,39,33,33,39,39,39,39,33,33,33,33,33,33,33,33,33,33,33,39,39,33,33,33,33,33,39,39,33,33,33,33,33,33,33,33,39,39,33,33,33,33,33,33,33,39,39,33,33,33,33,33,39,39,33,33"
666,44.61,38.88,"10.63,16.32,17.54,18.82,19.34,20.05,20.68,21.24,21.66,22.09,22.46,22.75,23.13,23.43,23.79,23.98,24.12,24.44,24.71,24.93,25.11,25.32,25.56,25.77,25.90,26.10,26.29,26.46,26.61,26.77,26.97,27.11,27.16,27.33,27.48,27.60,27.73,27.85,28.00,28.14,28.19,28.32,28.46,28.56,28.67,28.77,28.90,29.00,29.02,29.15,29.26,29.34,29.43,29.51,29.63,29.71,29.76,29.84,29.94,30.01,30.09,30.16,30.26,30.32","0.7662,0.7658,0.7552,0.6996","1.1163,1.0596,0.9351,0.8887,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,5,12,5","46,25,46,25,46,25,25,25,25,46,46,46,25,25,25,25,46,25,25,46,46,25,25,25,25,25,25,46,46,25,25,25,46,25,25,46,46,25,25,25,25,25,25,46,46,25,25,25,46,25,25,25,46,46,25,25,25,25,25,46,46,46,25,25"
667,43.89,36.27,"10.34,14.09,15.21,16.17,16.91,17.47,18.07,18.54,18.88,19.23,19.55,19.84,20.10,20.41,20.70,20.88,21.06,21.25,21.47,21.66,21.84,22.06,22.24,22.43,22.55,22.69,22.84,22.99,23.14,23.27,23.42,23.56,23.65,23.76,23.88,24.00,24.11,24.23,24.35,24.46,24.53,24.61,24.71,24.80,24.90,25.00,25.09,25.19,25.24,25.31,25.40,25.49,25.56,25.65,25.73,25.82,25.87,25.93,26.00,26.07,26.15,26.21,26.28,26.36","0.7871,0.7867,0.7777,0.7356","1.1523,1.0400,0.9145,0.8936,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","11,1,9,1","38,34,32,32,38,38,32,32,38,32,32,38,38,32,32,32,38,32,32,32,32,32,32,32,38,32,32,32,32,32,32,32,38,32,32,38,38,32,32,32,38,38,32,32,32,32,32,32,38,32,32,32,32,32,32,32,38,32,32,32,38,38,32,32"
668,58.51,49.58,"10.85,18.70,23.51,24.84,26.34,27.63,28.63,29.36,30.04,30.89,31.51,31.95,32.30,32.58,32.93,33.26,33.66,33.96,34.27,34.55,34.81,34.98,35.20,35.41,35.61,35.81,36.03,36.23,36.41,36.54,36.71,36.86,36.94,37.08,37.26,37.41,37.53,37.64,37.79,37.93,37.96,38.10,38.27,38.38,38.49,38.60,38.74,38.88,38.90,39.05,39.21,39.35,39.48,39.60,39.69,39.80,39.86,39.96,40.11,40.24,40.34,40.43,40.50,40.60","0.5875,0.5874,0.5869,0.5591","1.0127,1.0108,1.0029,0.9736,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","8,8,8,8","33,47,33,33,33,33,33,33,33,47,47,47,33,33,33,33,33,33,47,33,47,47,33,33,33,33,33,47,47,47,33,33,33,33,33,47,47,47,33,33,47,33,33,33,47,33,33,33,47,33,33,33,33,33,33,33,33,33,33,33,47,47,47,33"
669,55.91,48.31,"11.51,17.88,23.42,25.00,26.56,27.56,28.18,28.48,29.25,29.83,30.42,30.87,31.29,31.73,31.94,32.07,32.49,32.83,33.17,33.45,33.69,33.95,34.11,34.21,34.43,34.64,34.88,35.08,35.25,35.45,35.56,35.64,35.75,35.89,36.06,36.20,36.33,36.49,36.57,36.64,36.69,36.79,36.95,37.04,37.14,37.30,37.37,37.42,37.45,37.54,37.69,37.77,37.84,38.01,38.11,38.16,38.18,38.26,38.43,38.49,38.57,38.72,38.86,38.95","0.6524,0.6523,0.6519,0.6313","1.0234,1.0096,0.9956,0.9712,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,15,5,5","33,39,33,33,33,33,39,39,33,39,33,39,33,33,39,39,33,33,33,39,33,33,39,39,33,33,33,39,39,33,39,39,33,33,33,39,39,33,39,39,39,33,33,39,39,33,39,39,39,33,33,39,39,33,33,39,39,33,33,39,33,33,33,33"
678,56.66,49.51,"10.01,16.69,20.87,22.65,24.12,25.15,25.90,26.46,27.14,27.67,28.15,28.59,29.07,29.42,29.72,30.01,30.38,30.70,30.97,31.24,31.48,31.71,31.93,32.13,32.38,32.59,32.77,32.95,33.12,33.29,33.46,33.61,33.79,33.95,34.08,34.22,34.35,34.49,34.63,34.75,34.90,35.02,35.12,35.23,35.33,35.45,35.57,35.67,35.78,35.89,35.97,36.06,36.14,36.25,36.35,36.43,36.53,36.61,36.68,36.75,36.83,36.92,37.01,37.08","0.8043,0.8041,0.8039,0.8032","1.0127,1.0058,0.9946,0.9863,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","13,5,13,5","38,24,38,38,38,24,24,24,38,38,38,24,38,24,24,24,38,38,38,38,38,24,24,24,38,38,38,38,24,24,24,24,38,38,38,38,24,24,24,24,38,38,38,38,24,24,24,24,38,38,38,24,24,24,24,24,38,38,24,38,24,24,24,24"
679,66.78,50.90,"10.31,16.41,20.49,22.31,24.20,25.33,26.23,27.02,27.56,28.15,28.71,29.05,29.46,29.95,30.40,30.74,31.06,31.38,31.67,31.86,32.08,32.38,32.66,32.89,33.09,33.32,33.50,33.63,33.78,34.00,34.19,34.36,34.51,34.67,34.80,34.90,35.02,35.19,35.34,35.48,35.59,35.70,35.80,35.88,35.98,36.13,36.24,36.37,36.46,36.53,36.59,36.64,36.74,36.85,36.95,37.11,37.15,37.16,37.15,37.19,37.26,37.36,37.46,37.69","0.5899,0.5898,0.5897,0.5869","1.0166,1.0049,0.9991,0.9800,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","13,5,13,5","38,24,38,24,38,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,38,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,40,24,24,24,24,24"
680,69.10,48.97,"10.22,16.73,20.24,22.22,24.03,25.05,25.85,26.70,27.42,27.86,28.27,28.66,29.01,29.40,29.74,30.20,30.61,30.85,31.09,31.31,31.51,31.74,31.96,32.25,32.53,32.69,32.86,33.01,33.15,33.32,33.48,33.68,33.89,34.00,34.13,34.25,34.35,34.48,34.60,34.74,34.91,34.99,35.10,35.19,35.28,35.37,35.48,35.58,35.71,35.78,35.88,35.94,36.02,36.10,36.19,36.26,36.37,36.43,36.51,36.55,36.64,36.70,36.78,36.82","0.5880,0.5879,0.5873,0.5870","1.0137,1.0107,0.9912,0.9849,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","5,14,5,12","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
681,27.69,24.28,"9.90,11.73,13.47,14.80,15.72,16.29,16.60,16.76,17.24,17.45,17.62,17.84,18.09,18.29,18.41,18.49,18.74,18.85,18.95,19.08,19.23,19.34,19.41,19.48,19.62,19.69,19.77,19.87,19.97,20.04,20.09,20.18,20.26,20.30,20.37,20.43,20.50,20.54,20.56,20.65,20.69,20.75,20.79,20.84,20.85,20.81,20.87,20.99,21.00,21.01,21.06,21.11,21.17,21.18,21.23,21.33,21.37,21.39,21.45,21.48,21.51,21.51,21.54,21.71","1.2295,1.2041,1.1103,0.4560","1.7246,1.6875,0.5879,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,12,12,12","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,38,32,32,32,32,16,16,38,16,32,38,32,32,32,32,32,32,32,32,32,32,16,32,26,32,32"
682,25.75,23.61,"10.46,11.72,12.53,13.11,13.67,14.23,14.74,15.19,15.60,15.87,16.07,16.25,16.43,16.62,16.83,17.06,17.32,17.50,17.64,17.76,17.86,17.97,18.09,18.23,18.43,18.57,18.69,18.78,18.85,18.92,19.00,19.10,19.26,19.38,19.47,19.54,19.60,19.65,19.71,19.78,19.91,20.02,20.10,20.16,20.21,20.25,20.29,20.34,20.45,20.54,20.62,20.67,20.71,20.74,20.77,20.81,20.90,20.99,21.06,21.10,21.13,21.15,21.18,21.21","1.5626,1.5459,0.8910,0.0001","2.0137,1.9853,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,0,0,0","32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
683,23.90,21.42,"10.51,11.79,12.60,13.18,13.61,13.93,14.18,14.44,14.64,14.82,14.99,15.16,15.34,15.53,15.73,15.94,16.07,16.18,16.28,16.38,16.50,16.63,16.79,16.96,17.05,17.13,17.20,17.27,17.36,17.47,17.60,17.74,17.81,17.86,17.91,17.97,18.04,18.14,18.26,18.38,18.43,18.47,18.51,18.56,18.63,18.72,18.81,18.91,18.96,18.99,19.03,19.07,19.13,19.20,19.28,19.38,19.41,19.44,19.47,19.51,19.56,19.63,19.71,19.79","2.0212,1.9780,0.0001,0.0001","2.0586,1.9405,0.0001,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","0,8,0,0","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
684,38.11,32.25,"9.73,11.30,12.80,14.10,14.92,15.56,16.05,16.43,17.11,17.61,17.98,18.25,18.49,18.73,18.96,19.18,19.46,19.74,19.98,20.18,20.33,20.48,20.64,20.80,21.01,21.18,21.34,21.47,21.59,21.70,21.82,21.95,22.11,22.24,22.35,22.46,22.55,22.64,22.75,22.85,22.97,23.07,23.16,23.25,23.36,23.46,23.58,23.68,23.77,23.85,23.92,24.01,24.11,24.21,24.31,24.41,24.48,24.55,24.61,24.68,24.76,24.85,24.94,25.03","0.9004,0.8975,0.8869,0.8634","1.1523,1.0967,1.0010,0.7490,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","15,1,15,1","39,39,0,39,39,39,39,39,0,0,0,39,39,39,39,39,39,0,0,0,39,39,39,39,39,0,0,0,39,39,39,39,39,39,0,0,0,39,39,39,39,39,0,0,0,0,0,39,39,39,0,0,0,0,0,39,39,39,39,0,0,0,0,39"
685,34.58,29.38,"8.68,10.57,11.81,12.76,13.44,13.99,14.52,15.04,15.26,15.50,15.76,16.01,16.24,16.48,16.75,17.04,17.21,17.40,17.60,17.76,17.91,18.06,18.23,18.40,18.55,18.71,18.86,18.98,19.10,19.20,19.32,19.46,19.58,19.72,19.82,19.92,20.00,20.10,20.19,20.27,20.39,20.50,20.59,20.65,20.72,20.79,20.86,20.92,21.03,21.11,21.19,21.23,21.29,21.35,21.38,21.42,21.53,21.56,21.61,21.67,21.68,21.72,21.75,21.75","1.0458,1.0431,1.0130,0.8976","1.0908,1.0293,0.9824,0.8975,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,5,12,12","24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,32,24,24,32,24,24,30,24,30,30"
686,25.03,22.31,"9.83,11.33,12.32,13.03,13.55,13.93,14.30,14.65,14.86,15.09,15.30,15.50,15.69,15.89,16.11,16.32,16.47,16.63,16.77,16.89,17.00,17.13,17.26,17.40,17.53,17.65,17.75,17.84,17.92,18.01,18.10,18.20,18.31,18.41,18.49,18.56,18.62,18.68,18.76,18.83,18.92,19.00,19.07,19.13,19.17,19.23,19.29,19.34,19.42,19.49,19.54,19.59,19.63,19.67,19.72,19.76,19.83,19.89,19.94,19.97,20.01,20.04,20.08,20.11","1.5508,1.5225,0.9264,0.0001","1.9443,1.8633,0.1924,0.0001,0.0001,0.0001,0.0001,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000","12,4,12,12","30,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
