ue,stage,C_TRX_UE,C_TRX_BS,C_TRX,C_Layer_no_power,C_Layer,C_ABM_hist,lambda_bs_beam,lambda_ue_beam,ue_beams,bs_pattern,bs_layer_pattern,bs_beams_abm
1390,Stage4,36.65,31.08,31.08,,28.31,8.21;11.91;13.56;14.96;16.38;17.28;18.15;18.97;19.71;20.16;20.52;20.86;21.16;21.48;21.78;22.11;22.51;22.77;22.98;23.18;23.35;23.55;23.75;23.96;24.22;24.39;24.53;24.72;24.85;24.96;25.16;25.34;25.51;25.59;25.69;25.76;25.86;25.98;26.10;26.25;26.35;26.48;26.52;26.56;26.68;26.80;26.89;26.99,,,"4,9,0",0,"16,24","16,24,24,16,24,24,16,24,16,16,16,16,16,24,16,24,16,24,16,24,24,24,16,24,16,24,24,16,16,16,24,16,16,24,24,24,24,16,24,16,16,16,24,24,16,24,16,24"
1391,Stage1,33.00,,,,,,,,"0,9,4",,,
1391,Stage2,33.00,29.44,,,,,,,"0,9,4",0,,
1391,PowerOpt,33.00,29.44,29.44,,,,"215.01,35.26,2.45,2.21,0.51,0.30,0.08,0.06,0.04,0.01","2.98,0.02,0.01","0,9,4",0,,
1391,Stage3,33.00,29.44,29.44,26.44,,,,,"0,9,4",0,"16,24,16,24,9",
1391,Stage3_PowerOpt,33.00,29.44,29.44,,26.44,,"53.66,8.92,0.66,0.55,0.08,0.08,0.02","2.98,0.02,0.00","0,9,4",0,"16,24,16,24,9",
1391,Stage4,33.00,29.44,29.44,,26.44,8.20;11.40;12.76;13.93;14.95;15.83;16.59;17.28;17.91;18.40;18.72;19.02;19.31;19.62;19.92;20.25;20.71;20.98;21.20;21.39;21.59;21.78;21.97;22.19;22.49;22.67;22.82;22.95;23.09;23.22;23.35;23.52;23.71;23.82;23.92;24.01;24.10;24.19;24.29;24.40;24.55;24.64;24.72;24.80;24.87;24.95;25.02;25.10;25.22,,,"0,9,4",0,"16,24,16,24,9","16,24,24,24,24,24,24,16,24,9,16,16,16,24,24,24,24,16,16,16,24,9,16,24,24,16,16,16,16,16,24,24,24,9,9,9,9,9,9,24,24,9,9,9,9,9,9,9,24"
1392,Stage1,33.13,,,,,,,,"0,9,9",,,
1392,Stage2,33.13,24.34,,,,,,,"0,9,9",0,,
1392,PowerOpt,33.13,24.34,24.34,,,,"194.99,53.25,5.55,1.11,0.39,0.36,0.14,0.11,0.01,0.01","2.99,0.01,0.00","0,9,9",0,,
1392,Stage3,33.13,24.34,24.34,21.45,,,,,"0,9,9",0,"24,16,24,16,24",
1392,Stage3_PowerOpt,33.13,24.34,24.34,,21.45,,"48.98,13.20,1.38,0.28,0.09,0.04,0.03","3.00,0.00,0.00","0,9,9",0,"24,16,24,16,24",
1392,Stage4,33.13,24.34,24.34,,21.45,8.06;10.52;11.57;12.38;13.07;13.68;14.22;14.74;15.17;15.42;15.63;15.82;16.01;16.19;16.39;16.63;16.87;17.05;17.19;17.33;17.47;17.60;17.74;17.92;18.09;18.23;18.35;18.47;18.60;18.71;18.82;18.95;19.08;19.17;19.23;19.31;19.41;19.50;19.60;19.70;19.83;19.90;19.96;20.03;20.09;20.17;20.25;20.36;20.52,,,"0,9,9",0,"24,16,24,16,24","16,24,24,24,24,24,24,24,24,16,16,16,24,24,24,24,24,16,16,16,16,24,16,24,24,16,16,16,16,16,16,24,24,16,16,16,16,16,24,24,24,24,24,24,24,24,24,24,24"
1393,Stage1,38.46,,,,,,,,5,,,
1393,Stage2,38.46,15.67,,,,,,,5,0,,
1393,PowerOpt,38.46,15.67,15.67,,,,"200.01,48.28,4.63,2.08,0.26,0.22,0.09,0.08,0.05,0.03,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01",1.00,5,0,,
1393,Stage3,38.46,15.67,15.67,15.65,,,,,5,0,24,
1393,Stage3_PowerOpt,38.46,15.67,15.67,,15.65,,"50.13,12.12,1.16,0.52,0.05",1.00,5,0,24,
1393,Stage4,38.46,15.67,15.67,,15.65,8.20;10.03;10.76;11.30;11.72;12.07;12.37;12.62;12.81;12.96;13.07;13.18;13.29;13.39;13.51;13.62;13.73;13.81;13.87;13.94;14.00;14.07;14.14;14.21;14.28;14.34;14.39;14.43;14.48;14.52;14.57;14.63;14.68;14.73;14.76;14.80;14.83;14.87,,,5,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1394,Stage1,40.03,,,,,,,,"4,9,9",,,
1394,Stage2,40.03,31.04,,,,,,,"4,9,9",0,,
1394,PowerOpt,40.03,31.04,31.04,,,,"177.55,64.29,4.59,3.20,1.64,1.59,0.82,0.75,0.60,0.12,0.11,0.08,0.08,0.07,0.06,0.06,0.05,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.01","2.92,0.07,0.01","4,9,9",0,,
1394,Stage3,40.03,31.04,31.04,26.94,,,,,"4,9,9",0,"24,0,24,24,8",
1394,Stage3_PowerOpt,40.03,31.04,31.04,,26.94,,"44.79,16.64,1.22,0.42,0.34,0.23,0.12,0.08,0.07,0.02,0.01","2.96,0.03,0.01","4,9,9",0,"24,0,24,24,8",
1394,Stage4,40.03,31.04,31.04,,26.94,7.92;11.85;13.84;14.81;15.67;16.72;17.45;18.14;18.67;19.08;19.40;19.73;20.03;20.31;20.60;20.93;21.24;21.45;21.65;21.84;22.03;22.21;22.40;22.63;22.83;23.00;23.14;23.28;23.42;23.55;23.70;23.86;24.03;24.16;24.27;24.37;24.48;24.60;24.72;24.84;24.99;25.10;25.19;25.28;25.37;25.47;25.57;25.68,,,"4,9,9",0,"24,0,24,24,8","24,8,24,24,8,24,24,24,24,0,24,8,0,24,8,24,24,24,8,24,24,0,24,24,24,8,24,8,0,24,24,24,24,24,8,8,24,0,24,24,24,24,24,8,0,0,0,24"
1395,Stage1,39.15,,,,,,,,"0,9,9",,,
1395,Stage2,39.15,30.91,,,,,,,"0,9,9",0,,
1395,PowerOpt,39.15,30.91,30.91,,,,"170.99,62.74,15.54,2.13,1.75,0.96,0.52,0.49,0.26,0.25,0.18,0.13,0.03","2.95,0.04,0.01","0,9,9",0,,
1395,Stage3,39.15,30.91,30.91,27.55,,,,,"0,9,9",0,"16,24,8,24,24",
1395,Stage3_PowerOpt,39.15,30.91,30.91,,27.55,,"43.28,15.67,3.93,0.53,0.20,0.14,0.12,0.10,0.01","2.97,0.03,0.01","0,9,9",0,"16,24,8,24,24",
1395,Stage4,39.15,30.91,30.91,,27.55,8.02;11.25;13.12;14.93;16.28;17.18;18.01;18.71;19.19;19.64;19.97;20.29;20.58;20.96;21.32;21.59;21.83;22.09;22.32;22.53;22.72;22.91;23.12;23.32;23.51;23.68;23.84;23.97;24.19;24.36;24.52;24.68;24.80;24.94;25.09;25.16;25.32;25.45;25.56;25.71;25.79;25.89;25.97;26.01;26.21,,,"0,9,9",0,"16,24,8,24,24","16,24,8,24,24,8,24,24,24,8,24,8,24,8,24,24,8,24,24,24,16,16,24,24,24,24,24,24,24,16,24,24,16,8,24,24,8,16,16,24,8,24,8,24,8"
1396,Stage1,47.37,,,,,,,,4,,,
1396,Stage2,47.37,16.73,,,,,,,4,0,,
1396,PowerOpt,47.37,16.73,16.73,,,,"150.59,81.50,11.31,4.06,2.13,2.03,1.80,1.09,0.57,0.41,0.16,0.10,0.06,0.05,0.01,0.01,0.01,0.01",1.00,4,0,,
1396,Stage3,47.37,16.73,16.73,16.69,,,,,4,0,24,
1396,Stage3_PowerOpt,47.37,16.73,16.73,,16.69,,"37.85,20.49,2.84,1.02,0.51,0.38,0.35,0.26,0.10,0.08,0.04,0.02,0.01",1.00,4,0,24,
1396,Stage4,47.37,16.73,16.73,,16.69,8.00;10.95;11.75;12.33;12.77;13.13;13.42;13.67;13.84;13.98;14.10;14.22;14.33;14.44;14.56;14.67;14.76;14.84;14.91;14.98;15.05;15.11;15.18;15.26;15.32;15.38;15.42;15.47;15.52;15.57;15.62;15.67;15.72;15.76;15.80;15.84;15.88,,,4,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1397,Stage1,43.70,,,,,,,,0,,,
1397,Stage2,43.70,16.52,,,,,,,0,0,,
1397,PowerOpt,43.70,16.52,16.52,,,,"205.92,42.17,3.49,2.30,1.28,0.23,0.21,0.12,0.10,0.04,0.04,0.02,0.01",1.00,0,0,,
1397,Stage3,43.70,16.52,16.52,16.49,,,,,0,0,32,
1397,Stage3_PowerOpt,43.70,16.52,16.52,,16.49,,"51.95,10.64,0.58,0.50,0.18,0.05,0.03,0.03,0.02,0.01",1.00,0,0,32,
1397,Stage4,43.70,16.52,16.52,,16.49,7.84;10.94;11.67;12.20;12.62;12.96;13.24;13.49;13.68;13.83;13.94;14.05;14.16;14.27;14.38;14.49;14.59;14.67;14.74;14.80;14.87;14.93;15.00;15.08;15.14;15.20;15.25;15.29;15.34;15.38;15.44;15.49;15.54;15.58;15.62;15.66;15.69,,,0,0,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1398,Stage1,51.88,,,,,,,,4,,,
1398,Stage2,51.88,16.54,,,,,,,4,0,,
1398,PowerOpt,51.88,16.54,16.54,,,,"139.87,40.66,34.71,10.84,9.38,5.39,5.05,4.64,1.73,1.48,0.60,0.58,0.30,0.16,0.12,0.09,0.06,0.05,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01",1.00,4,0,,
1398,Stage3,51.88,16.54,16.54,16.33,,,,,4,0,24,
1398,Stage3_PowerOpt,51.88,16.54,16.54,,16.33,,"38.48,11.19,5.52,3.01,1.60,1.20,1.00,0.86,0.48,0.28,0.16,0.09,0.04,0.02,0.01",1.00,4,0,24,
1398,Stage4,51.88,16.54,16.54,,16.33,8.18;10.61;11.36;11.89;12.30;12.64;12.92;13.16;13.38;13.55;13.69;13.82;13.94;14.06;14.17;14.28;14.38;14.46;14.53;14.60;14.67;14.73;14.80;14.87;14.94;15.00;15.05;15.10;15.15;15.20;15.25;15.30;15.35;15.39;15.43;15.47;15.51;15.55,,,4,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1399,Stage1,52.47,,,,,,,,4,,,
1399,Stage2,52.47,16.32,,,,,,,4,0,,
1399,PowerOpt,52.47,16.32,16.32,,,,"124.73,63.31,31.29,15.61,8.14,4.43,3.54,2.16,0.85,0.69,0.59,0.17,0.09,0.08,0.07,0.06,0.04,0.03,0.03,0.02,0.02,0.01,0.01",1.00,4,0,,
1399,Stage3,52.47,16.32,16.32,16.03,,,,,4,0,24,
1399,Stage3_PowerOpt,52.47,16.32,16.32,,16.03,,"36.47,10.81,8.98,2.63,2.38,1.05,0.89,0.37,0.19,0.13,0.03,0.02,0.02,0.02",1.00,4,0,24,
1399,Stage4,52.47,16.32,16.32,,16.03,8.21;10.29;11.07;11.62;12.04;12.36;12.63;12.87;13.09;13.26;13.40;13.53;13.64;13.75;13.86;13.96;14.06;14.15;14.22;14.30;14.36;14.43;14.50;14.56;14.63;14.69;14.75;14.80;14.85;14.90;14.94;14.99;15.04;15.09;15.13;15.17;15.21;15.25,,,4,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1400,Stage1,48.89,,,,,,,,4,,,
1400,Stage2,48.89,15.72,,,,,,,4,0,,
1400,PowerOpt,48.89,15.72,15.72,,,,"136.54,58.25,23.27,21.48,6.21,5.48,3.11,0.65,0.65,0.30,0.03",1.00,4,0,,
1400,Stage3,48.89,15.72,15.72,15.60,,,,,4,0,24,
1400,Stage3_PowerOpt,48.89,15.72,15.72,,15.60,,"35.90,15.36,5.70,4.24,1.61,1.00,0.12,0.05,0.01",1.00,4,0,24,
1400,Stage4,48.89,15.72,15.72,,15.60,8.11;10.01;10.81;11.34;11.74;12.06;12.33;12.55;12.74;12.88;13.02;13.14;13.25;13.35;13.46;13.56;13.66;13.75;13.82;13.89;13.96;14.02;14.09;14.15;14.22;14.28;14.34;14.39;14.43;14.48;14.53;14.57;14.63;14.68;14.72;14.76;14.79;14.83,,,4,0,24,"24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24"
1407,Stage1,44.80,,,,,,,,"0,9",,,
1407,Stage2,44.80,26.57,,,,,,,"0,9",0,,
1407,PowerOpt,44.80,26.57,26.57,,,,"44.99,39.47,25.50,19.16,16.42,14.83,13.02,7.96,7.19,6.68,6.49,5.79,5.67,5.12,4.15,4.02,3.46,3.17,2.96,2.41,2.19,1.72,1.49,1.35,1.23,1.08,0.97,0.91,0.68,0.61,0.54,0.47,0.45,0.38,0.34,0.31,0.27,0.24,0.22,0.21,0.18,0.17,0.16,0.14,0.13,0.12,0.11,0.10,0.09,0.09,0.08,0.06,0.05,0.05,0.04,0.04,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01","1.93,0.07","0,9",0,,
1407,Stage3,44.80,26.57,26.57,25.42,,,,,"0,9",0,16,
1407,Stage3_PowerOpt,44.80,26.57,26.57,,25.42,,"14.12,12.24,7.72,5.50,5.02,4.15,3.49,2.23,1.81,1.68,1.43,1.14,0.78,0.52,0.38,0.27,0.18,0.16,0.15,0.14,0.11,0.10,0.09,0.08,0.08,0.07,0.06,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.01,0.01","1.94,0.06","0,9",0,16,
1407,Stage4,44.80,26.57,26.57,,25.42,8.88;13.35;15.15;16.31;17.13;17.79;18.40;18.98;19.42;19.78;20.06;20.32;20.55;20.79;21.06;21.32;21.55;21.73;21.88;22.02;22.15;22.26;22.39;22.53;22.65;22.77;22.86;22.95;23.04;23.13;23.21;23.31;23.40;23.48;23.56;23.64;23.71;23.79;23.86;23.95;24.03;24.10;24.16,,,"0,9",0,16,"16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16"
1408,Stage1,36.08,,,,,,,,"4,0,9",,,
1408,Stage2,36.08,29.28,,,,,,,"4,0,9",0,,
1408,PowerOpt,36.08,29.28,29.28,,,,"182.30,48.91,6.63,5.40,4.05,2.88,0.87,0.85,0.77,0.68,0.54,0.41,0.28,0.25,0.23,0.18,0.16,0.14,0.13,0.06,0.05,0.04,0.04,0.03,0.02,0.02,0.01","2.98,0.02,0.00","4,0,9",0,,
1408,Stage3,36.08,29.28,29.28,25.61,,,,,"4,0,9",0,"16,41,23,23,41",
1408,Stage3_PowerOpt,36.08,29.28,29.28,,25.61,,"46.64,11.22,2.09,1.32,1.18,0.60,0.29,0.19,0.17,0.08,0.06,0.04,0.03,0.03,0.02,0.01","2.98,0.01,0.00","4,0,9",0,"16,41,23,23,41",
1408,Stage4,36.08,29.28,29.28,,25.61,6.74;11.77;13.08;14.04;14.97;15.64;16.34;16.99;17.46;17.94;18.27;18.56;18.87;19.18;19.47;19.78;20.08;20.30;20.56;20.69;20.84;21.05;21.23;21.44;21.72;21.88;21.99;22.08;22.25;22.43;22.59;22.69;22.86;22.99;23.05;23.17;23.32;23.43;23.54;23.64;23.77;23.87;23.96;24.01;24.12;24.21;24.34,,,"4,0,9",0,"16,41,23,23,41","16,41,41,16,41,41,23,41,16,23,23,23,23,23,41,41,41,16,23,23,23,41,23,23,41,41,23,41,16,23,41,23,41,23,23,41,16,41,23,16,41,41,23,41,16,23,41"
1409,Stage1,33.33,,,,,,,,"4,0,9",,,
1409,Stage2,33.33,25.45,,,,,,,"4,0,9",0,,
1409,PowerOpt,33.33,25.45,25.45,,,,"175.78,68.43,6.85,1.82,1.32,0.53,0.38,0.30,0.28,0.14,0.03,0.03,0.02,0.01","2.99,0.01,0.00","4,0,9",0,,
1409,Stage3,33.33,25.45,25.45,24.31,,,,,"4,0,9",0,"33,33,23,33",
1409,Stage3_PowerOpt,33.33,25.45,25.45,,24.31,,"42.97,17.92,2.26,0.31,0.29,0.11,0.09,0.04","2.99,0.01,0.00","4,0,9",0,"33,33,23,33",
1409,Stage4,33.33,25.45,25.45,,24.31,6.37;12.03;13.36;14.46;15.39;16.18;16.86;17.46;17.85;18.12;18.33;18.53;18.71;18.91;19.14;19.41;19.64;19.81;19.95;20.08;20.21;20.34;20.49;20.69;20.86;20.99;21.10;21.20;21.30;21.41;21.53;21.68;21.82;21.93;22.01;22.09;22.18;22.26;22.36;22.50;22.61;22.69;22.77;22.84;22.92;22.99;23.08;23.19,,,"4,0,9",0,"33,33,23,33","33,33,33,33,33,33,33,33,33,23,33,33,33,33,33,33,33,23,23,33,23,33,33,33,33,33,23,33,33,23,33,33,33,33,23,33,33,33,33,33,33,33,23,33,33,23,33,33"
1410,Stage1,30.43,,,,,,,,4,,,
1410,Stage2,30.43,16.38,,,,,,,4,4,,
1410,PowerOpt,30.43,16.38,16.38,,,,"202.11,48.90,4.02,0.60,0.16,0.07,0.04,0.03",1.00,4,4,,
1410,Stage3,30.43,16.38,16.38,16.31,,,,,4,4,33,
1410,Stage3_PowerOpt,30.43,16.38,16.38,,16.31,,"50.52,12.27,1.01,0.15,0.04,0.01",1.00,4,4,33,
1410,Stage4,30.43,16.38,16.38,,16.31,7.93;10.82;11.53;12.05;12.45;12.78;13.07;13.31;13.51;13.66;13.78;13.88;13.98;14.09;14.20;14.31;14.42;14.50;14.57;14.63;14.69;14.75;14.82;14.90;14.97;15.02;15.07;15.12;15.16;15.20;15.25;15.31;15.36;15.41;15.44;15.48;15.51,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1411,Stage1,27.29,,,,,,,,4,,,
1411,Stage2,27.29,16.47,,,,,,,4,4,,
1411,PowerOpt,27.29,16.47,16.47,,,,"180.81,63.10,10.83,0.62,0.44,0.14,0.02",1.00,4,4,,
1411,Stage3,27.29,16.47,16.47,16.44,,,,,4,4,33,
1411,Stage3_PowerOpt,27.29,16.47,16.47,,16.44,,"45.27,15.69,2.72,0.15,0.11,0.03",1.00,4,4,33,
1411,Stage4,27.29,16.47,16.47,,16.44,8.05;10.79;11.56;12.11;12.54;12.89;13.18;13.43;13.61;13.75;13.87;13.98;14.09;14.20;14.31;14.43;14.52;14.60;14.67;14.74;14.80;14.87;14.94;15.01;15.08;15.13;15.18;15.23;15.27;15.32;15.37;15.43;15.48;15.52;15.56;15.59;15.63,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1412,Stage1,27.62,,,,,,,,4,,,
1412,Stage2,27.62,16.30,,,,,,,4,4,,
1412,PowerOpt,27.62,16.30,16.30,,,,"208.14,44.48,2.57,0.55,0.11,0.09,0.01",1.00,4,4,,
1412,Stage3,27.62,16.30,16.30,16.29,,,,,4,4,33,
1412,Stage3_PowerOpt,27.62,16.30,16.30,,16.29,,"52.04,11.12,0.64,0.13,0.03,0.02",1.00,4,4,33,
1412,Stage4,27.62,16.30,16.30,,16.29,8.01;10.73;11.46;11.99;12.41;12.75;13.04;13.29;13.48;13.63;13.74;13.85;13.96;14.06;14.18;14.29;14.39;14.47;14.54;14.60;14.66;14.73;14.80;14.88;14.94;15.00;15.05;15.09;15.13;15.18;15.23;15.29;15.34;15.38;15.42;15.45;15.49,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1413,Stage1,44.86,,,,,,,,"0,1,9",,,
1413,Stage2,44.86,33.57,,,,,,,"0,1,9",0,,
1413,PowerOpt,44.86,33.57,33.57,,,,"183.89,58.10,7.23,2.69,0.90,0.85,0.61,0.46,0.27,0.23,0.16,0.11,0.10,0.08,0.06,0.06,0.05,0.03,0.03,0.02,0.01","2.94,0.04,0.02","0,1,9",0,,
1413,Stage3,44.86,33.57,33.57,33.32,,,,,"0,1,9",0,32,
1413,Stage3_PowerOpt,44.86,33.57,33.57,,33.32,,"46.12,14.58,1.81,0.55,0.22,0.18,0.15,0.11,0.06,0.06,0.04,0.02,0.02,0.02,0.01,0.01","2.95,0.03,0.02","0,1,9",0,32,
1413,Stage4,44.86,33.57,33.57,,33.32,9.96;14.05;17.29;19.55;21.02;22.18;23.12;23.87;24.48;24.93;25.36;25.74;26.07;26.41;26.75;27.10;27.41;27.66;27.90;28.11;28.32;28.52;28.73;28.95;29.14;29.31;29.47;29.62;29.76;29.91;30.06;30.21;30.35;30.48;30.60;30.71;30.83;30.95;31.06;31.19;31.31;31.42;31.52;31.61;31.71,,,"0,1,9",0,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1414,Stage1,38.64,,,,,,,,0,,,
1414,Stage2,38.64,16.35,,,,,,,0,4,,
1414,PowerOpt,38.64,16.35,16.35,,,,"157.97,75.46,18.80,2.20,1.03,0.35,0.09,0.02,0.02",1.00,0,4,,
1414,Stage3,38.64,16.35,16.35,16.36,,,,,0,4,33,
1414,Stage3_PowerOpt,38.64,16.35,16.35,,16.36,,"39.63,18.86,4.60,0.54,0.25,0.09,0.02",1.00,0,4,33,
1414,Stage4,38.64,16.35,16.35,,16.36,8.12;10.69;11.47;12.03;12.47;12.82;13.11;13.36;13.54;13.67;13.79;13.90;14.02;14.13;14.24;14.36;14.45;14.52;14.59;14.66;14.73;14.79;14.87;14.94;15.00;15.05;15.10;15.15;15.20;15.25;15.30;15.36;15.40;15.44;15.48;15.52;15.55,,,0,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1415,Stage1,43.03,,,,,,,,"0,9,0",,,
1415,Stage2,43.03,33.41,,,,,,,"0,9,0",0,,
1415,PowerOpt,43.03,33.41,33.41,,,,"171.55,65.87,14.94,1.63,0.80,0.23,0.17,0.15,0.13,0.11,0.07,0.06,0.06,0.05,0.04,0.03,0.02,0.02,0.01","2.95,0.04,0.01","0,9,0",0,,
1415,Stage3,43.03,33.41,33.41,33.20,,,,,"0,9,0",0,32,
1415,Stage3_PowerOpt,43.03,33.41,33.41,,33.20,,"42.94,16.48,3.74,0.41,0.16,0.06,0.04,0.04,0.03,0.02,0.02,0.01,0.01,0.01","2.95,0.04,0.01","0,9,0",0,32,
1415,Stage4,43.03,33.41,33.41,,33.20,10.34;14.04;16.80;19.06;20.75;22.02;23.02;23.84;24.42;24.86;25.25;25.64;25.98;26.31;26.65;27.01;27.31;27.55;27.76;27.98;28.19;28.39;28.60;28.82;29.01;29.18;29.33;29.47;29.62;29.76;29.91;30.08;30.22;30.35;30.47;30.59;30.70;30.81;30.93;31.07;31.19;31.30;31.39;31.50;31.59,,,"0,9,0",0,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1416,Stage1,49.39,,,,,,,,4,,,
1416,Stage2,49.39,16.15,,,,,,,4,0,,
1416,PowerOpt,49.39,16.15,16.15,,,,"181.44,57.64,7.39,6.11,1.48,0.60,0.40,0.19,0.13,0.10,0.08,0.07,0.06,0.05,0.04,0.03,0.03,0.02,0.02,0.01,0.01,0.01",1.00,4,0,,
1416,Stage3,49.39,16.15,16.15,16.14,,,,,4,0,32,
1416,Stage3_PowerOpt,49.39,16.15,16.15,,16.14,,"45.45,14.44,1.85,1.51,0.37,0.15,0.08,0.03,0.03,0.02,0.01,0.01",1.00,4,0,32,
1416,Stage4,49.39,16.15,16.15,,16.14,8.17;10.51;11.27;11.81;12.23;12.58;12.87;13.12;13.30;13.44;13.56;13.67;13.78;13.89;14.00;14.11;14.21;14.29;14.36;14.42;14.49;14.55;14.62;14.70;14.76;14.82;14.87;14.91;14.96;15.00;15.05;15.11;15.16;15.20;15.24;15.28;15.31;15.35,,,4,0,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1417,Stage1,48.26,,,,,,,,4,,,
1417,Stage2,48.26,16.12,,,,,,,4,0,,
1417,PowerOpt,48.26,16.12,16.12,,,,"190.77,51.54,6.33,4.58,1.24,0.58,0.24,0.18,0.14,0.09,0.05,0.04,0.04,0.03,0.03,0.02,0.01",1.00,4,0,,
1417,Stage3,48.26,16.12,16.12,16.11,,,,,4,0,32,
1417,Stage3_PowerOpt,48.26,16.12,16.12,,16.11,,"47.78,12.90,1.57,1.14,0.31,0.14,0.04,0.03,0.02,0.01",1.00,4,0,32,
1417,Stage4,48.26,16.12,16.12,,16.11,8.16;10.49;11.21;11.74;12.16;12.51;12.80;13.06;13.25;13.39;13.51;13.61;13.72;13.83;13.94;14.06;14.16;14.24;14.31;14.37;14.43;14.50;14.57;14.65;14.72;14.77;14.82;14.86;14.91;14.96;15.01;15.07;15.12;15.16;15.20;15.23;15.27;15.31,,,4,0,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
1418,Stage1,52.22,,,,,,,,0,,,
1418,Stage2,52.22,16.37,,,,,,,0,4,,
1418,PowerOpt,52.22,16.37,16.37,,,,"111.89,45.47,45.19,23.38,12.98,8.42,4.28,1.23,0.97,0.64,0.53,0.33,0.26,0.13,0.09,0.08,0.04,0.02,0.02,0.01",1.00,0,4,,
1418,Stage3,52.22,16.37,16.37,15.52,,,,,0,4,33,
1418,Stage3_PowerOpt,52.22,16.37,16.37,,15.52,,"43.05,17.66,1.66,0.75,0.25,0.21,0.14,0.12,0.05,0.03,0.02,0.01",1.00,0,4,33,
1418,Stage4,52.22,16.37,16.37,,15.52,8.13;9.94;10.69;11.22;11.64;11.97;12.26;12.50;12.69;12.83;12.95;13.06;13.17;13.28;13.39;13.51;13.60;13.68;13.75;13.81;13.88;13.95;14.02;14.09;14.16;14.21;14.26;14.31;14.35;14.40;14.45;14.51;14.56;14.60;14.64;14.67;14.71;14.75,,,0,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
1419,Stage1,46.32,,,,,,,,4,,,
1419,Stage2,46.32,16.39,,,,,,,4,4,,
1419,PowerOpt,46.32,16.39,16.39,,,,"176.57,40.20,23.46,9.84,2.38,2.09,0.57,0.26,0.24,0.20,0.06,0.04,0.01,0.01",1.00,4,4,,
1419,Stage3,46.32,16.39,16.39,15.84,,,,,4,4,33,
1419,Stage3_PowerOpt,46.32,16.39,16.39,,15.84,,"54.75,7.18,0.90,0.71,0.22,0.08,0.06,0.05,0.02,0.01",1.00,4,4,33,
