ue,stage,C_TRX_UE,C_TRX_BS,C_TRX,C_Layer_no_power,C_Layer,C_ABM_hist,lambda_bs_beam,lambda_ue_beam,ue_beams,bs_pattern,bs_layer_pattern,bs_beams_abm
838,Stage4,51.70,26.48,26.48,,26.02,8.19;14.44;16.13;17.20;18.07;18.76;19.38;19.92;20.30;20.62;20.85;21.06;21.26;21.46;21.70;21.93;22.14;22.32;22.45;22.57;22.70;22.82;22.97;23.12;23.26;23.39;23.48;23.57;23.66;23.75;23.86;23.97;24.07;24.17;24.24;24.31;24.38;24.45;24.54;24.63;24.71;24.79,,,"5,13",12,32,"32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32"
839,Stage1,48.08,,,,,,,,"5,13",,,
839,Stage2,48.08,26.77,,,,,,,"5,13",12,,
839,PowerOpt,48.08,26.77,26.77,,,,"90.10,71.91,25.98,19.26,10.83,8.80,7.50,3.66,3.31,3.11,2.09,1.88,1.80,1.40,1.01,0.89,0.67,0.54,0.31,0.24,0.20,0.16,0.12,0.09,0.05,0.04,0.01","1.40,0.60","5,13",12,,
839,Stage3,48.08,26.77,26.77,26.65,,,,,"5,13",12,"39,32,39,32,39",
839,Stage3_PowerOpt,48.08,26.77,26.77,,26.65,,"30.17,14.75,7.76,4.38,1.90,1.46,0.89,0.75,0.53,0.43,0.27,0.21,0.12,0.09,0.07,0.05,0.04,0.03,0.02,0.02,0.01,0.01","1.40,0.60","5,13",12,"39,32,39,32,39",
839,Stage4,48.08,26.77,26.77,,26.65,8.67;14.51;16.75;17.96;18.79;19.49;20.07;20.56;20.92;21.22;21.49;21.72;21.94;22.18;22.40;22.62;22.82;22.97;23.12;23.25;23.39;23.53;23.67;23.81;23.94;24.05;24.15;24.24;24.34;24.44;24.55;24.65;24.75;24.83;24.91;24.99;25.06;25.14;25.22;25.30;25.39,,,"5,13",12,"39,32,39,32,39","32,39,39,32,32,39,32,32,32,39,39,39,39,39,39,32,32,32,32,39,39,39,32,32,32,39,39,39,39,39,32,39,32,32,39,39,39,39,39,32,32"
840,Stage1,50.27,,,,,,,,"5,13",,,
840,Stage2,50.27,27.88,,,,,,,"5,13",0,,
840,PowerOpt,50.27,27.88,27.88,,,,"124.05,39.98,28.37,21.64,9.95,9.17,5.66,4.32,3.83,2.11,1.79,1.03,0.97,0.82,0.76,0.34,0.20,0.19,0.14,0.10,0.09,0.08,0.07,0.05,0.05,0.04,0.04,0.03,0.02,0.02,0.01,0.01","1.56,0.44","5,13",0,,
840,Stage3,50.27,27.88,27.88,27.90,,,,,"5,13",0,"39,32,39",
840,Stage3_PowerOpt,50.27,27.88,27.88,,27.90,,"20.09,11.78,8.37,5.97,4.58,4.08,2.34,1.58,0.82,0.66,0.60,0.57,0.47,0.41,0.36,0.32,0.25,0.17,0.15,0.10,0.08,0.07,0.04,0.03,0.02,0.02,0.01,0.01","1.55,0.45","5,13",0,"39,32,39",
840,Stage4,50.27,27.88,27.88,,27.90,9.17;15.55;18.18;19.25;20.07;20.71;21.24;21.71;22.05;22.36;22.64;22.88;23.10;23.33;23.53;23.74;23.93;24.10;24.26;24.40;24.54;24.68;24.81;24.95;25.07;25.19;25.30;25.40;25.51;25.60;25.70;25.80;25.90;25.99;26.07;26.16;26.24;26.32;26.39;26.47;26.55,,,"5,13",0,"39,32,39","32,39,32,39,32,39,32,32,32,39,32,39,39,32,39,39,32,32,32,39,39,32,39,39,32,39,39,39,32,39,39,39,32,39,32,39,39,39,39,39,39"
848,Stage1,30.03,,,,,,,,"15,4,0",,,
848,Stage2,30.03,23.35,,,,,,,"15,4,0",12,,
848,PowerOpt,30.03,23.35,23.35,,,,"198.69,48.03,5.83,2.25,0.68,0.12,0.08,0.07,0.06,0.04,0.03,0.02,0.02,0.01","2.99,0.01,0.00","15,4,0",12,,
848,Stage3,30.03,23.35,23.35,23.70,,,,,"15,4,0",12,"39,32,39",
848,Stage3_PowerOpt,30.03,23.35,23.35,,23.70,,"49.24,12.35,1.47,0.56,0.17,0.13,0.03,0.01,0.01","2.99,0.01,0.00","15,4,0",12,"39,32,39",
848,Stage4,30.03,23.35,23.35,,23.70,8.48;10.22;11.50;12.63;13.59;14.39;15.01;15.48;15.92;16.30;16.64;16.97;17.29;17.61;17.92;18.20;18.43;18.63;18.82;19.00;19.18;19.37;19.56;19.76;19.91;20.05;20.18;20.31;20.43;20.57;20.71;20.87;21.00;21.12;21.23;21.33;21.43;21.55;21.67;21.80;21.90;22.00;22.08;22.16;22.24;22.33;22.43;22.53,,,"15,4,0",12,"39,32,39","39,39,39,39,39,39,39,39,32,32,32,39,32,39,39,39,39,39,39,32,32,39,39,32,39,39,39,39,39,39,39,32,32,39,39,32,39,39,39,39,39,39,32,32,32,39,39,32"
849,Stage1,23.32,,,,,,,,"15,4,4",,,
849,Stage2,23.32,18.75,,,,,,,"15,4,4",12,,
849,PowerOpt,23.32,18.75,18.75,,,,"196.23,53.65,3.11,1.79,0.51,0.28,0.10,0.07,0.07,0.04,0.03,0.02,0.02","2.98,0.01,0.00","15,4,4",12,,
849,Stage3,23.32,18.75,18.75,19.10,,,,,"15,4,4",12,"39,32,39,39",
849,Stage3_PowerOpt,23.32,18.75,18.75,,19.10,,"50.51,11.67,0.82,0.57,0.26,0.09,0.06","2.97,0.02,0.00","15,4,4",12,"39,32,39,39",
849,Stage4,23.32,18.75,18.75,,19.10,10.12;11.36;12.14;12.72;13.16;13.51;13.77;14.00;14.14;14.32;14.50;14.68;14.86;15.04;15.22;15.40;15.54;15.67;15.80;15.92;16.05;16.18;16.30;16.42;16.53;16.62;16.71;16.80;16.89;16.98;17.08;17.17;17.25;17.32;17.39;17.46;17.54;17.61;17.69;17.77;17.83;17.90;17.96;18.02;18.08;18.14,,,"15,4,4",12,"39,32,39,39","39,39,39,39,39,39,39,39,32,39,39,39,39,32,39,39,32,32,39,39,32,39,39,39,32,32,39,39,32,39,39,39,32,39,32,39,32,39,39,39,32,39,39,39,32,32"
850,Stage1,27.94,,,,,,,,"11,0,4",,,
850,Stage2,27.94,21.12,,,,,,,"11,0,4",12,,
850,PowerOpt,27.94,21.12,21.12,,,,"207.80,42.90,2.95,1.64,0.39,0.08,0.08,0.05,0.02,0.02","2.99,0.01,0.00","11,0,4",12,,
850,Stage3,27.94,21.12,21.12,21.58,,,,,"11,0,4",12,"39,39,32,39,39",
850,Stage3_PowerOpt,27.94,21.12,21.12,,21.58,,"51.33,11.16,0.73,0.42,0.22,0.09,0.02,0.01","2.99,0.01,0.00","11,0,4",12,"39,39,32,39,39",
850,Stage4,27.94,21.12,21.12,,21.58,9.45;10.78;11.67;12.45;13.08;13.60;14.08;14.48;14.85;15.13;15.36;15.60;15.83;16.05;16.29;16.55;16.75;16.90;17.05;17.19;17.34;17.50;17.67;17.86;18.00;18.11;18.22;18.33;18.44;18.56;18.71;18.87;18.98;19.07;19.15;19.24;19.33;19.43;19.56;19.69;19.78;19.86;19.93;20.00;20.07;20.17;20.28;20.39;20.47;20.53,,,"11,0,4",12,"39,39,32,39,39","39,39,39,39,39,32,39,39,32,32,39,39,39,39,39,39,32,32,39,32,39,39,39,39,39,32,39,32,39,39,39,39,39,32,32,39,39,39,39,39,39,32,32,39,39,39,39,39,39,32"
851,Stage1,25.92,,,,,,,,"4,11",,,
851,Stage2,25.92,20.27,,,,,,,"4,11","4,11",,
851,PowerOpt,25.92,20.27,20.27,,,,"202.13,47.24,4.45,1.83,0.17,0.09,0.02","2.00,0.00","4,11","4,11",,
851,Stage3,25.92,20.27,20.27,19.81,,,,,"4,11","4,11","39,32,38,32,38",
851,Stage3_PowerOpt,25.92,20.27,20.27,,19.81,,"50.40,11.97,1.09,0.45,0.04,0.02","2.00,0.00","4,11","4,11","39,32,38,32,38",
851,Stage4,25.92,20.27,20.27,,19.81,9.29;10.67;11.66;12.46;13.08;13.56;13.90;14.21;14.61;14.90;15.13;15.37;15.62;15.85;16.07;16.26;16.43;16.56;16.70;16.86;17.02;17.16;17.29;17.41;17.53;17.63;17.73;17.85;17.96;18.06;18.15;18.24;18.33;18.41;18.49;18.59;18.67;18.74;18.81;18.89,,,"4,11","4,11","39,32,38,32,38","38,38,38,38,38,38,38,32,32,32,32,38,38,38,32,32,32,32,38,38,38,38,32,32,32,32,38,38,38,38,32,32,32,32,38,38,38,32,32,32"
852,Stage1,28.36,,,,,,,,"4,11",,,
852,Stage2,28.36,21.08,,,,,,,"4,11","4,11",,
852,PowerOpt,28.36,21.08,21.08,,,,"168.49,65.43,10.71,6.61,1.87,0.96,0.83,0.64,0.22,0.12,0.04,0.02,0.01","1.99,0.01","4,11","4,11",,
852,Stage3,28.36,21.08,21.08,20.35,,,,,"4,11","4,11","38,33,30,33,30",
852,Stage3_PowerOpt,28.36,21.08,21.08,,20.35,,"43.11,17.21,2.78,0.48,0.24,0.09,0.06,0.01","2.00,0.00","4,11","4,11","38,33,30,33,30",
852,Stage4,28.36,21.08,21.08,,20.35,9.51;10.99;11.97;12.71;13.28;13.72;14.06;14.33;14.81;15.15;15.41;15.65;15.89;16.13;16.34;16.54;16.71;16.85;17.01;17.17;17.33;17.47;17.61;17.74;17.85;17.95;18.07;18.18;18.30;18.40;18.49;18.59;18.68;18.75;18.84;18.93;19.01;19.08;19.16;19.23;19.31;19.37,,,"4,11","4,11","38,33,30,33,30","30,30,30,30,30,30,30,33,33,33,33,30,33,30,33,33,33,33,30,30,30,30,33,33,33,33,30,30,30,30,33,33,33,30,30,30,30,33,33,33,33,30"
853,Stage1,29.05,,,,,,,,"7,4,4,11",,,
853,Stage2,29.05,25.75,,,,,,,"7,4,4,11",7,,
853,PowerOpt,29.05,25.75,25.75,,,,"167.65,69.25,10.63,6.77,1.22,0.32,0.08,0.03","3.99,0.01,0.00,0.00","7,4,4,11",7,,
853,Stage3,29.05,25.75,25.75,25.61,,,,,"7,4,4,11",7,"38,33,30,30,33",
853,Stage3_PowerOpt,29.05,25.75,25.75,,25.61,,"42.98,16.45,2.82,1.40,0.27,0.04,0.02","3.99,0.01,0.00,0.00","7,4,4,11",7,"38,33,30,30,33",
853,Stage4,29.05,25.75,25.75,,25.61,10.17;11.61;12.75;13.95;14.96;15.76;16.42;17.04;17.80;18.22;18.53;18.79;19.10;19.42;19.71;20.02;20.26;20.44;20.60;20.76;20.95;21.14;21.33;21.55;21.69;21.82;21.94;22.06;22.20;22.34;22.48;22.67;22.79;22.88;22.97;23.07;23.17;23.28;23.42;23.59;23.68;23.76;23.84;23.92;24.00;24.10;24.23;24.40,,,"7,4,4,11",7,"38,33,30,30,33","30,30,30,30,30,30,33,30,33,33,33,33,30,30,30,33,30,33,33,30,30,30,33,30,30,33,33,30,30,30,33,30,33,33,30,30,33,30,30,30,33,33,30,33,33,30,30,30"
854,Stage1,46.52,,,,,,,,5,,,
854,Stage2,46.52,14.17,,,,,,,5,9,,
854,PowerOpt,46.52,14.17,14.17,,,,"199.63,20.89,14.64,6.70,4.73,4.38,2.40,1.46,0.23,0.20,0.16,0.10,0.10,0.06,0.05,0.04,0.04,0.04,0.03,0.03,0.02,0.01,0.01",1.00,5,9,,
854,Stage3,46.52,14.17,14.17,13.92,,,,,5,9,"50,32,50",
854,Stage3_PowerOpt,46.52,14.17,14.17,,13.92,,"40.45,12.45,4.29,4.04,1.02,0.63,0.39,0.35,0.09,0.08,0.06,0.04,0.03,0.03,0.01,0.01",1.00,5,9,"50,32,50",
854,Stage4,46.52,14.17,14.17,,13.92,7.09;8.69;9.33;9.79;10.16;10.45;10.70;10.91;11.09;11.24;11.36;11.49;11.60;11.71;11.82;11.92;12.01;12.09;12.16;12.24;12.30;12.37;12.44;12.51;12.57;12.62;12.68;12.73;12.77;12.82;12.87;12.93;12.97;13.01;13.05;13.09;13.13;13.17;13.21;13.25,,,5,9,"50,32,50","50,32,50,32,50,32,50,32,50,50,32,50,50,32,50,50,50,32,50,32,50,32,50,32,50,50,32,50,32,50,50,32,50,50,32,50,32,50,50,32"
855,Stage1,45.39,,,,,,,,"1,9",,,
855,Stage2,45.39,26.20,,,,,,,"1,9","9,0",,
855,PowerOpt,45.39,26.20,26.20,,,,"104.26,92.51,23.98,23.46,3.16,2.12,2.02,1.48,0.63,0.60,0.46,0.46,0.17,0.17,0.16,0.07,0.06,0.05,0.04,0.04,0.02,0.02,0.02","1.54,0.46","1,9","9,0",,
855,Stage3,45.39,26.20,26.20,25.71,,,,,"1,9","9,0","58,33,33,59",
855,Stage3_PowerOpt,45.39,26.20,26.20,,25.71,,"27.26,23.22,6.67,5.25,1.14,0.16,0.09,0.06,0.05,0.03,0.02,0.01","1.55,0.45","1,9","9,0","58,33,33,59",
855,Stage4,45.39,26.20,26.20,,25.71,8.15;14.08;15.74;16.94;17.77;18.54;19.12;19.69;20.06;20.36;20.59;20.80;21.02;21.23;21.48;21.71;21.92;22.06;22.20;22.32;22.45;22.58;22.73;22.89;23.02;23.13;23.22;23.31;23.40;23.50;23.61;23.73;23.83;23.91;23.98;24.05;24.12;24.19;24.28;24.38;24.46,,,"1,9","9,0","58,33,33,59","58,33,59,33,59,33,59,33,33,59,59,33,59,59,33,59,33,58,33,59,33,33,59,33,33,59,59,59,33,59,33,59,33,33,58,59,33,59,33,58,33"
856,Stage1,46.14,,,,,,,,"1,9",,,
856,Stage2,46.14,25.92,,,,,,,"1,9","1,13",,
856,PowerOpt,46.14,25.92,25.92,,,,"112.09,80.03,31.71,15.75,4.69,3.42,2.33,1.60,0.95,0.76,0.72,0.44,0.37,0.29,0.26,0.14,0.14,0.08,0.08,0.03,0.02,0.02,0.01","1.52,0.48","1,9","1,13",,
856,Stage3,46.14,25.92,25.92,25.83,,,,,"1,9","1,13","56,59,56,59,56",
856,Stage3_PowerOpt,46.14,25.92,25.92,,25.83,,"38.17,10.76,10.56,2.14,1.15,0.32,0.26,0.21,0.16,0.12,0.04,0.03,0.02,0.01,0.01","1.69,0.31","1,9","1,13","56,59,56,59,56",
856,Stage4,46.14,25.92,25.92,,25.83,8.70;14.28;15.96;17.07;17.93;18.61;19.22;19.71;20.14;20.41;20.66;20.86;21.07;21.28;21.48;21.73;21.94;22.09;22.24;22.36;22.47;22.60;22.72;22.89;22.97;23.11;23.23;23.29;23.37;23.48;23.59;23.70;23.82;23.90;23.98;24.05;24.12;24.20;24.28;24.37;24.46;24.54,,,"1,9","1,13","56,59,56,59,56","56,59,56,59,56,59,56,56,59,56,59,56,56,56,59,56,59,56,59,56,56,56,59,56,59,56,59,56,59,59,59,59,56,56,59,59,56,59,59,56,56,56"
857,Stage1,43.99,,,,,,,,4,,,
857,Stage2,43.99,16.56,,,,,,,4,0,,
857,PowerOpt,43.99,16.56,16.56,,,,"127.22,75.35,29.92,16.16,3.48,1.58,1.10,0.52,0.45,0.06,0.05,0.03,0.03",1.00,4,0,,
857,Stage3,43.99,16.56,16.56,15.74,,,,,4,0,"56,56,56,33,56",
857,Stage3_PowerOpt,43.99,16.56,16.56,,15.74,,"41.90,9.84,8.33,1.88,1.13,0.50,0.17,0.15,0.05,0.02,0.01",1.00,4,0,"56,56,56,33,56",
857,Stage4,43.99,16.56,16.56,,15.74,8.21;10.47;11.14;11.58;11.92;12.20;12.46;12.68;12.89;13.04;13.18;13.29;13.40;13.50;13.61;13.71;13.82;13.90;13.98;14.05;14.11;14.17;14.24;14.31;14.38;14.44;14.49;14.54;14.58;14.63;14.68;14.73;14.79;14.83;14.87;14.91;14.94;14.98,,,4,0,"56,56,56,33,56","56,33,56,56,56,56,56,56,56,56,33,33,56,33,56,56,56,56,56,56,33,56,56,56,56,56,56,33,33,56,56,56,56,56,56,56,33,56"
858,Stage1,46.92,,,,,,,,"1,9",,,
858,Stage2,46.92,26.10,,,,,,,"1,9",1,,
858,PowerOpt,46.92,26.10,26.10,,,,"73.26,61.55,36.90,25.28,20.24,11.24,7.35,5.93,3.19,2.78,2.47,1.42,1.02,0.64,0.62,0.29,0.28,0.23,0.20,0.18,0.17,0.14,0.13,0.10,0.07,0.05,0.04,0.03,0.03,0.02,0.02,0.02,0.01","1.69,0.31","1,9",1,,
858,Stage3,46.92,26.10,26.10,25.35,,,,,"1,9",1,"3,25,11,25",
858,Stage3_PowerOpt,46.92,26.10,26.10,,25.35,,"24.19,16.67,9.74,4.44,4.29,1.80,1.38,0.45,0.29,0.19,0.18,0.10,0.07,0.05,0.04,0.03,0.03,0.02,0.02,0.01,0.01","1.65,0.35","1,9",1,"3,25,11,25",
858,Stage4,46.92,26.10,26.10,,25.35,8.01;13.62;15.47;16.61;17.44;18.15;18.68;19.20;19.60;19.92;20.18;20.41;20.64;20.85;21.06;21.28;21.49;21.67;21.82;21.96;22.09;22.22;22.35;22.49;22.63;22.75;22.86;22.95;23.04;23.14;23.23;23.34;23.44;23.53;23.61;23.69;23.76;23.83;23.91;23.99;24.08;24.15,,,"1,9",1,"3,25,11,25","11,25,3,25,11,25,11,25,3,25,3,25,3,25,3,25,11,25,3,25,11,25,11,25,11,25,3,25,3,3,3,25,25,11,25,25,11,25,3,25,11,11"
859,Stage1,48.27,,,,,,,,"1,9",,,
859,Stage2,48.27,26.78,,,,,,,"1,9",9,,
859,PowerOpt,48.27,26.78,26.78,,,,"101.26,74.52,32.82,15.14,10.15,8.06,4.26,3.60,1.14,1.03,0.86,0.73,0.44,0.37,0.36,0.24,0.20,0.15,0.14,0.12,0.08,0.06,0.04,0.03,0.03,0.03,0.02,0.02,0.01,0.01","1.57,0.43","1,9",9,,
859,Stage3,48.27,26.78,26.78,25.13,,,,,"1,9",9,"26,59,25,19,25",
859,Stage3_PowerOpt,48.27,26.78,26.78,,25.13,,"37.19,9.00,7.72,3.65,2.17,1.95,0.73,0.42,0.27,0.23,0.20,0.14,0.09,0.08,0.04,0.03,0.02,0.02,0.01,0.01","1.62,0.38","1,9",9,"26,59,25,19,25",
859,Stage4,48.27,26.78,26.78,,25.13,8.06;13.88;15.85;16.96;17.75;18.36;18.84;19.27;19.63;19.96;20.23;20.47;20.70;20.91;21.12;21.33;21.54;21.71;21.86;21.99;22.13;22.26;22.40;22.53;22.66;22.78;22.88;22.98;23.08;23.17;23.26;23.37;23.47;23.55;23.64;23.72;23.79;23.86;23.94,,,"1,9",9,"26,59,25,19,25","25,59,19,25,59,25,59,25,59,25,19,25,59,19,25,59,25,25,59,25,19,25,59,59,25,19,25,59,25,25,25,59,59,25,19,19,25,59,25"
860,Stage1,47.33,,,,,,,,"9,1",,,
860,Stage2,47.33,27.82,,,,,,,"9,1",9,,
860,PowerOpt,47.33,27.82,27.82,,,,"93.16,67.82,35.25,21.23,9.67,7.76,6.70,5.75,2.35,1.85,1.12,0.88,0.67,0.58,0.36,0.13,0.12,0.10,0.07,0.06,0.05,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.01,0.01,0.01","1.58,0.42","9,1",9,,
860,Stage3,47.33,27.82,27.82,25.71,,,,,"9,1",9,"26,26,50,25",
860,Stage3_PowerOpt,47.33,27.82,27.82,,25.71,,"27.90,14.26,9.51,5.13,4.12,1.26,0.76,0.36,0.25,0.22,0.05,0.05,0.03,0.02,0.01","1.67,0.33","9,1",9,"26,26,50,25",
860,Stage4,47.33,27.82,27.82,,25.71,8.43;13.98;16.00;17.09;17.80;18.56;19.09;19.53;19.96;20.28;20.56;20.83;21.07;21.28;21.48;21.68;21.89;22.06;22.21;22.35;22.48;22.61;22.74;22.88;23.02;23.14;23.25;23.34;23.43;23.52;23.62;23.72;23.82;23.91;23.99;24.06;24.14;24.21;24.28;24.36;24.44,,,"9,1",9,"26,26,50,25","25,50,26,25,50,25,26,25,26,50,50,26,26,26,26,50,25,26,26,50,26,50,26,25,25,26,26,26,50,25,50,25,26,26,26,26,50,26,26,50,25"
861,Stage1,46.89,,,,,,,,"5,9",,,
861,Stage2,46.89,27.93,,,,,,,"5,9",9,,
861,PowerOpt,46.89,27.93,27.93,,,,"119.75,54.20,43.56,11.09,8.60,6.42,2.72,1.89,1.71,1.40,0.77,0.61,0.56,0.54,0.51,0.31,0.27,0.23,0.19,0.13,0.11,0.09,0.06,0.04,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01","1.85,0.15","5,9",9,,
861,Stage3,46.89,27.93,27.93,26.13,,,,,"5,9",9,"26,26,26,50,26",
861,Stage3_PowerOpt,46.89,27.93,27.93,,26.13,,"35.55,16.10,4.24,3.31,2.52,0.69,0.52,0.47,0.16,0.10,0.08,0.07,0.04,0.03,0.03,0.02,0.01,0.01,0.01","1.91,0.09","5,9",9,"26,26,26,50,26",
861,Stage4,46.89,27.93,27.93,,26.13,9.21;14.18;16.49;17.54;18.35;18.97;19.51;20.01;20.39;20.70;20.97;21.20;21.42;21.63;21.83;22.05;22.26;22.43;22.59;22.74;22.87;22.99;23.13;23.26;23.40;23.52;23.63;23.72;23.82;23.92;24.01;24.10;24.21;24.29;24.38;24.46;24.53;24.61;24.68;24.75;24.83,,,"5,9",9,"26,26,26,50,26","26,50,26,26,26,26,26,26,26,50,26,26,50,26,26,26,26,26,26,26,26,50,26,26,26,26,26,26,50,26,26,26,26,26,26,50,26,26,26,26,26"
862,Stage1,42.36,,,,,,,,"9,4",,,
862,Stage2,42.36,26.51,,,,,,,"9,4",9,,
862,PowerOpt,42.36,26.51,26.51,,,,"178.78,48.21,8.31,7.44,6.41,2.52,1.40,1.05,0.49,0.40,0.39,0.16,0.15,0.10,0.08,0.02,0.01,0.01,0.01","1.95,0.05","9,4",9,,
862,Stage3,42.36,26.51,26.51,26.20,,,,,"9,4",9,26,
862,Stage3_PowerOpt,42.36,26.51,26.51,,26.20,,"45.53,12.25,2.08,1.66,1.01,0.62,0.35,0.18,0.12,0.10,0.04,0.02,0.02","1.96,0.04","9,4",9,26,
862,Stage4,42.36,26.51,26.51,,26.20,9.61;14.14;16.25;17.42;18.29;19.00;19.58;20.19;20.53;20.82;21.07;21.29;21.51;21.72;21.95;22.19;22.40;22.56;22.70;22.82;22.95;23.08;23.21;23.37;23.49;23.61;23.70;23.80;23.89;23.98;24.08;24.18;24.28;24.37;24.45;24.52;24.60;24.67;24.74;24.82;24.92,,,"9,4",9,26,"26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26"
863,Stage1,43.95,,,,,,,,"5,9,0",,,
863,Stage2,43.95,32.94,,,,,,,"5,9,0",5,,
863,PowerOpt,43.95,32.94,32.94,,,,"209.97,29.32,4.64,3.30,2.53,1.13,0.96,0.88,0.80,0.75,0.71,0.36,0.14,0.11,0.10,0.06,0.05,0.03,0.02,0.02,0.01,0.01","2.94,0.05,0.01","5,9,0",5,,
863,Stage3,43.95,32.94,32.94,32.35,,,,,"5,9,0",5,"26,26,25",
863,Stage3_PowerOpt,43.95,32.94,32.94,,32.35,,"52.84,7.39,1.22,1.14,0.36,0.31,0.19,0.15,0.11,0.09,0.05,0.04,0.02,0.02,0.01","2.94,0.05,0.01","5,9,0",5,"26,26,25",
863,Stage4,43.95,32.94,32.94,,32.35,10.11;14.57;17.06;18.99;20.22;21.37;22.35;23.26;23.85;24.31;24.66;24.94;25.26;25.58;25.92;26.31;26.66;26.90;27.09;27.28;27.48;27.65;27.84;28.05;28.28;28.44;28.58;28.73;28.86;28.99;29.12;29.27;29.49;29.64;29.76;29.86;29.95;30.06;30.16;30.29;30.48;30.60;30.69;30.77,,,"5,9,0",5,"26,26,25","26,26,26,26,26,26,26,26,26,26,26,25,25,26,26,26,26,26,25,25,26,26,25,26,26,26,26,26,26,25,26,26,26,26,26,26,25,26,26,26,26,26,26,25"
864,Stage1,38.19,,,,,,,,"5,9",,,
864,Stage2,38.19,25.24,,,,,,,"5,9",9,,
864,PowerOpt,38.19,25.24,25.24,,,,"198.09,37.34,5.93,4.74,3.96,2.38,1.39,1.14,0.46,0.20,0.18,0.06,0.03,0.02,0.01","1.99,0.01","5,9",9,,
864,Stage3,38.19,25.24,25.24,25.06,,,,,"5,9",9,26,
864,Stage3_PowerOpt,38.19,25.24,25.24,,25.06,,"49.90,9.38,1.47,0.99,0.90,0.59,0.28,0.26,0.11,0.05,0.04,0.01","1.99,0.01","5,9",9,26,
864,Stage4,38.19,25.24,25.24,,25.06,6.06;12.67;14.37;15.66;16.64;17.41;18.06;18.65;19.12;19.43;19.71;19.98;20.23;20.46;20.71;20.98;21.20;21.37;21.50;21.62;21.74;21.86;21.99;22.12;22.28;22.40;22.50;22.59;22.69;22.79;22.88;22.99;23.11;23.20;23.28;23.35;23.42;23.48;23.55;23.63;23.73;23.82,,,"5,9",9,26,"26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26"
865,Stage1,51.01,,,,,,,,9,,,
865,Stage2,51.01,16.43,,,,,,,9,9,,
865,PowerOpt,51.01,16.43,16.43,,,,"192.78,52.18,6.54,0.73,0.68,0.59,0.37,0.32,0.24,0.24,0.17,0.16,0.14,0.13,0.12,0.10,0.09,0.07,0.06,0.05,0.04,0.03,0.03,0.02,0.02,0.01,0.01",1.00,9,9,,
865,Stage3,51.01,16.43,16.43,16.39,,,,,9,9,26,
865,Stage3_PowerOpt,51.01,16.43,16.43,,16.39,,"48.24,13.15,1.63,0.18,0.17,0.10,0.09,0.07,0.06,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01",1.00,9,9,26,
865,Stage4,51.01,16.43,16.43,,16.39,8.05;10.77;11.52;12.07;12.49;12.83;13.11;13.36;13.55;13.70;13.82;13.93;14.04;14.15;14.25;14.36;14.47;14.55;14.62;14.69;14.75;14.82;14.88;14.95;15.03;15.08;15.13;15.18;15.23;15.27;15.32;15.37;15.43;15.47;15.51;15.55;15.59,,,9,9,26,"26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26"
866,Stage1,32.03,,,,,,,,4,,,
866,Stage2,32.03,16.40,,,,,,,4,4,,
866,PowerOpt,32.03,16.40,16.40,,,,"188.32,49.06,9.03,4.00,3.29,1.07,0.74,0.15,0.13,0.07,0.05,0.02,0.01",1.00,4,4,,
866,Stage3,32.03,16.40,16.40,16.22,,,,,4,4,33,
866,Stage3_PowerOpt,32.03,16.40,16.40,,16.22,,"48.21,12.48,1.35,1.00,0.49,0.27,0.11,0.04,0.02,0.01",1.00,4,4,33,
866,Stage4,32.03,16.40,16.40,,16.22,8.10;10.62;11.35;11.88;12.29;12.62;12.91;13.17;13.37;13.53;13.65;13.77;13.87;13.98;14.08;14.20;14.30;14.39;14.46;14.53;14.59;14.65;14.72;14.79;14.86;14.92;14.97;15.02;15.06;15.11;15.15;15.21;15.26;15.31;15.35;15.39;15.42,,,4,4,33,"33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33"
867,Stage1,39.39,,,,,,,,"4,0,9",,,
867,Stage2,39.39,33.58,,,,,,,"4,0,9",0,,
867,PowerOpt,39.39,33.58,33.58,,,,"134.01,41.91,36.90,22.19,7.72,4.88,4.57,1.33,0.85,0.50,0.43,0.22,0.15,0.13,0.07,0.03,0.02,0.02,0.01","2.90,0.09,0.01","4,0,9",0,,
867,Stage3,39.39,33.58,33.58,30.59,,,,,"4,0,9",0,"24,48,25,24",
867,Stage3_PowerOpt,39.39,33.58,33.58,,30.59,,"41.31,12.14,3.92,2.41,2.13,1.12,0.35,0.28,0.16,0.05,0.04,0.03,0.02,0.01","2.94,0.05,0.01","4,0,9",0,"24,48,25,24",
