ue_idx,pl,snr_ul,snr_dl,c_ae,c_ue,c_bs,ue_beams,bs_beams,unique_ue_beams,n_eff_ue_beams,unique_bs_beams,n_eff_bs_beams,rho_azi,rho_zen,rho_2d_euc,case
1011,-91.0,13.0,32.0,22.1,18.8,29.96,"[12, 12, 4, 12]","[39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 39, 23, 39, 39, 39, 39, 46, 46, 39, 39, 23, 46, 39, 23, 39, 23, 46, 23, 39, 39, 46, 29, 23, 23, 39, 39]",2,1.6,4,1.5306427503736921,3.80711600401506,6.285020568854033,6.512587326821964,PL_Mid_AD_High_zen
18,-90.4,13.6,32.6,45.97,39.55,55.88,"[3, 8, 1, 1]","[48, 48, 16, 48, 48, 48, 48, 16, 48, 48, 48, 48, 48, 16, 16, 16, 48, 48, 48, 48, 48, 48, 16, 16, 48, 48, 48, 48, 48, 48, 48, 16, 48, 48, 48, 48, 48, 48, 48, 16, 48, 48, 48, 48, 48, 48, 16, 16, 48, 48, 48, 48, 48, 48, 16, 16, 48, 48, 48, 16, 48, 48, 16, 16]",3,2.6666666666666665,2,1.6,1.490366898599147,8.336086697006017,2.9342080584061767,PL_Mid_AD_High_zen
587,-108.0,-4.0,15.0,18.42,16.18,25.06,"[12, 4, 12, 4]","[38, 38, 38, 32, 32, 32, 32, 32, 38, 38, 38, 32, 32, 32, 32, 32, 38, 32, 32, 32, 32, 32, 32, 32, 32, 32, 32, 38, 38, 38, 32, 32, 32, 32, 32, 32, 32, 38, 32, 32, 32, 32, 32, 32, 38, 38, 32, 32, 32, 32, 32, 32, 32, 38, 38, 32, 32, 32, 32, 32, 32, 38, 32, 32]",2,2.0,2,1.6,1.8070899197556376,7.293703086684645,3.508110416495023,PL_Mid_AD_High_zen
629,-106.4,-2.4,16.6,21.81,19.75,30.07,"[4, 12, 4, 12]","[34, 46, 34, 46, 46, 34, 34, 34, 34, 34, 46, 46, 34, 34, 34, 34, 34, 34, 34, 46, 46, 34, 34, 34, 34, 34, 34, 46, 46, 34, 34, 34, 34, 34, 34, 46, 46, 34, 34, 34, 34, 34, 34, 46, 46, 46, 34, 34, 34, 34, 34, 34, 46, 34, 34, 34, 34, 34, 34, 34, 46, 34, 34, 34]",2,2.0,2,1.6,5.826749583549304,7.771861360358191,9.32403524412377,PL_Mid_AD_High_zen
1129,-96.1,7.9,26.9,21.35,20.34,30.52,"[12, 12, 12, 12]","[38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 38, 24, 38, 38, 38, 38, 38, 38, 38, 24, 38, 24, 38, 38, 38, 32, 38, 38, 38, 36, 36, 38, 38, 38, 38, 38, 32, 38, 24, 32, 24]",1,1.0,4,1.3865944482058226,2.5193648080661566,5.898715590755507,4.633781758845849,PL_Mid_AD_High_zen
545,-102.3,1.7,20.7,28.32,22.34,30.88,"[8, 0, 0, 0]","[47, 47, 47, 47, 47, 40, 40, 40, 40, 47, 40, 47, 40, 40, 40, 40, 40, 40, 40, 47, 47, 40, 40, 40, 40, 40, 40, 47, 47, 40, 40, 40, 40, 40, 40, 47, 47, 40, 40, 40, 40, 40, 40, 47, 47, 40, 40, 40, 40, 40, 40, 40, 47, 40, 40, 40, 40, 40, 40, 40, 47, 40, 40, 40]",2,1.6,2,1.6397117694155323,2.9397833827024984,5.789185922571003,5.242373684803765,PL_Mid_AD_High_zen
1052,-93.7,10.3,29.3,22.31,19.35,30.56,"[11, 11, 11, 11]","[30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 24, 30, 30, 30, 30, 30, 30, 30, 47, 30, 30, 30, 30, 30, 30, 30, 30, 30, 28, 47, 47, 30, 24, 24, 28, 28, 30, 30, 30, 28, 30, 24, 30, 28, 47, 28, 24, 30]",1,1.0,4,1.6529459241323647,2.77462204830041,5.767134730524172,5.000605462537318,PL_Mid_AD_High_zen
58,-87.0,17.0,36.0,40.75,37.07,46.85,"[0, 8, 0, 0]","[48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 48, 0, 0, 48, 0, 48, 48, 48, 48, 48, 0, 0, 0, 48, 48, 48, 48, 48, 48, 0, 0, 50, 48, 50, 48, 48, 0, 0, 0, 0, 54, 50]",2,1.6,4,1.6663954434499593,0.9865325964637937,9.723017381040208,1.962986721690085,PL_Mid_AD_High_zen
1088,-95.9,8.1,27.1,19.19,16.39,26.79,"[8, 8, 0, 0]","[31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 47, 63, 47, 31, 31, 47, 63, 31, 31, 47, 47, 31, 31, 47, 47]",2,2.0,3,1.3307342430149447,4.225725059889738,6.070526546388998,6.936365958096573,PL_Mid_AD_High_zen
1327,-99.6,4.4,23.4,26.11,23.37,34.34,"[15, 4, 15, 4]","[32, 32, 0, 32, 32, 0, 0, 0, 0, 0, 32, 32, 32, 32, 0, 0, 0, 0, 32, 32, 32, 32, 0, 0, 0, 0, 32, 32, 32, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0]",2,2.0,2,1.7166806370494552,12.046965277119527,11.871737498879815,16.911715388379903,PL_Mid_AD_High_zen
